"Id","Weekly_Sales"
"10_30_2013-02-08",11584.08
"10_30_2013-02-15",12125.9
"10_30_2013-02-22",11280.02
"10_30_2013-03-01",10686.94
"10_30_2013-03-08",10570.19
"10_30_2013-03-15",10904.08
"10_30_2013-03-22",10149.47
"10_30_2013-03-29",10624.89
"10_30_2013-04-05",11906.89
"10_30_2013-04-12",12174.03
"10_30_2013-04-19",10464.47
"10_30_2013-04-26",9741.8
"10_30_2013-05-03",11250.06
"10_30_2013-05-10",9803.49
"10_30_2013-05-17",10912.32
"10_30_2013-05-24",10858.26
"10_30_2013-05-31",8855.08
"10_30_2013-06-07",9968.99
"10_30_2013-06-14",9961.16
"10_30_2013-06-21",10348.47
"10_30_2013-06-28",9708.77
"10_30_2013-07-05",9264.7
"10_30_2013-07-12",11164.02
"10_30_2013-07-19",12076.83
"10_30_2013-07-26",14153.49
"10_31_2012-11-02",3585.41
"10_31_2012-11-09",5287.58
"10_31_2012-11-16",5533.09
"10_31_2012-11-23",5532.05
"10_31_2012-11-30",4984.18
"10_31_2012-12-07",7408.37
"10_31_2012-12-14",9556.04
"10_31_2012-12-21",10748.43
"10_31_2012-12-28",6429.91
"10_31_2013-01-04",3535.73
"10_31_2013-01-11",3028.83
"10_31_2013-01-18",3365.58
"10_31_2013-01-25",2853.72
"10_31_2013-02-01",2811.51
"10_31_2013-02-08",3862.92
"10_31_2013-02-15",4276.12
"10_31_2013-02-22",4267.28
"10_31_2013-03-01",3685.23
"10_31_2013-03-08",3552.12
"10_31_2013-03-15",3926.54
"10_31_2013-03-22",4879.63
"10_31_2013-03-29",4274.5
"10_31_2013-04-05",4389.88
"10_31_2013-04-12",4420.18
"10_31_2013-04-19",4496.81
"10_31_2013-04-26",4010.93
"10_31_2013-05-03",4205.48
"10_31_2013-05-10",4407.59
"10_31_2013-05-17",4363.7
"10_31_2013-05-24",4409.95
"10_31_2013-05-31",4745.34
"10_31_2013-06-07",4682.96
"10_31_2013-06-14",4716.09
"10_31_2013-06-21",4856.89
"10_31_2013-06-28",5157.72
"10_31_2013-07-05",5656.19
"10_31_2013-07-12",8331.45
"10_31_2013-07-19",10263.9
"10_31_2013-07-26",11829.43
"10_3_2012-11-02",19723.32
"10_3_2012-11-09",20008.46
"10_3_2012-11-16",20255.59
"10_3_2012-11-23",19483.78
"10_3_2012-11-30",23008.62
"10_3_2012-12-07",26137.97
"10_3_2012-12-14",28668.15
"10_3_2012-12-21",34670.18
"10_3_2012-12-28",25808.22
"10_3_2013-01-04",27083.77
"10_3_2013-01-11",31870.67
"10_3_2013-01-18",32746.17
"10_3_2013-01-25",28276.37
"10_3_2013-02-01",25907.42
"10_3_2013-02-08",26206.29
"10_3_2013-02-15",25373.02
"10_3_2013-02-22",24483.88
"10_3_2013-03-01",23136.4
"10_3_2013-03-08",22759.74
"10_3_2013-03-15",21532.91
"10_3_2013-03-22",20646.77
"10_3_2013-03-29",20110.61
"10_3_2013-04-05",19456.53
"10_3_2013-04-12",19628.21
"10_3_2013-04-19",19267.05
"10_3_2013-04-26",18698.82
"10_3_2013-05-03",19201.09
"10_3_2013-05-10",20464.22
"10_3_2013-05-17",19385.63
"10_3_2013-05-24",19770.84
"10_3_2013-05-31",19240.33
"10_3_2013-06-07",20048.26
"10_3_2013-06-14",20154.39
"10_3_2013-06-21",17561.9
"10_3_2013-06-28",18969.85
"10_3_2013-07-05",23473.08
"10_3_2013-07-12",60222.77
"10_3_2013-07-19",91174.01
"10_3_2013-07-26",94310.81
"10_32_2012-11-02",17595.77
"10_32_2012-11-09",20347.27
"10_32_2012-11-16",21499.07
"10_32_2012-11-23",25522.11
"10_32_2012-11-30",23637.73
"10_32_2012-12-07",23875.52
"10_32_2012-12-14",35630.23
"10_32_2012-12-21",65202.45
"10_32_2012-12-28",43995.71
"10_32_2013-01-04",20248.84
"10_32_2013-01-11",15342.23
"10_32_2013-01-18",16645
"10_32_2013-01-25",14817.14
"10_32_2013-02-01",17033.7
"10_32_2013-02-08",25833.96
"10_32_2013-02-15",34562.9
"10_32_2013-02-22",25858.13
"10_32_2013-03-01",20416.46
"10_32_2013-03-08",18388.76
"10_32_2013-03-15",20676.98
"10_32_2013-03-22",19759.2
"10_32_2013-03-29",18595.27
"10_32_2013-04-05",20313.35
"10_32_2013-04-12",20685.17
"10_32_2013-04-19",16523.02
"10_32_2013-04-26",15800.24
"10_32_2013-05-03",17086.55
"10_32_2013-05-10",22309.93
"10_32_2013-05-17",28268.91
"10_32_2013-05-24",19918.99
"10_32_2013-05-31",16904.65
"10_32_2013-06-07",18958.8
"10_32_2013-06-14",18720.2
"10_32_2013-06-21",19604.73
"10_32_2013-06-28",18134.54
"10_32_2013-07-05",17591.15
"10_32_2013-07-12",17355.62
"10_32_2013-07-19",19294.94
"10_32_2013-07-26",17135.64
"10_33_2012-11-02",13889.78
"10_33_2012-11-09",21565.92
"10_33_2012-11-16",20141
"10_33_2012-11-23",28731.82
"10_33_2012-11-30",17957.53
"10_33_2012-12-07",25069.1
"10_33_2012-12-14",29190.97
"10_33_2012-12-21",39988.3
"10_33_2012-12-28",21878.08
"10_33_2013-01-04",8185.17
"10_33_2013-01-11",8186.7
"10_33_2013-01-18",8153.37
"10_33_2013-01-25",8443.74
"10_33_2013-02-01",10696.04
"10_33_2013-02-08",16086.67
"10_33_2013-02-15",15848.54
"10_33_2013-02-22",16097.17
"10_33_2013-03-01",12788.51
"10_33_2013-03-08",12228.77
"10_33_2013-03-15",13002.4
"10_33_2013-03-22",12023.5
"10_33_2013-03-29",12998.28
"10_33_2013-04-05",15348.59
"10_33_2013-04-12",16375.83
"10_33_2013-04-19",11507.24
"10_33_2013-04-26",12702.98
"10_33_2013-05-03",13822.18
"10_33_2013-05-10",11694.99
"10_33_2013-05-17",11123.07
"10_33_2013-05-24",12514.74
"10_33_2013-05-31",10925.15
"10_33_2013-06-07",11579.99
"10_33_2013-06-14",10407.57
"10_33_2013-06-21",10109.26
"10_33_2013-06-28",10934.59
"10_33_2013-07-05",12691.8
"10_33_2013-07-12",16564.25
"10_33_2013-07-19",22514.36
"10_33_2013-07-26",25446.95
"10_34_2012-11-02",38307.59
"10_34_2012-11-09",52178.79
"10_34_2012-11-16",50492.95
"10_34_2012-11-23",60514.57
"10_34_2012-11-30",45666.51
"10_34_2012-12-07",54227.16
"10_34_2012-12-14",54482.97
"10_34_2012-12-21",63743.44
"10_34_2012-12-28",45370.04
"10_34_2013-01-04",30820.21
"10_34_2013-01-11",32933.31
"10_34_2013-01-18",34870.77
"10_34_2013-01-25",35078.27
"10_34_2013-02-01",39636.94
"10_34_2013-02-08",50302.74
"10_34_2013-02-15",49394.04
"10_34_2013-02-22",48458.17
"10_34_2013-03-01",47201.23
"10_34_2013-03-08",43679.59
"10_34_2013-03-15",45449.59
"10_34_2013-03-22",42667.28
"10_34_2013-03-29",44982.32
"10_34_2013-04-05",52920.26
"10_34_2013-04-12",53439.46
"10_34_2013-04-19",48853.86
"10_34_2013-04-26",50021.45
"10_34_2013-05-03",49217.06
"10_34_2013-05-10",47134.89
"10_34_2013-05-17",50036.29
"10_34_2013-05-24",46053.41
"10_34_2013-05-31",40535.83
"10_34_2013-06-07",40587.95
"10_34_2013-06-14",42454.63
"10_34_2013-06-21",40867.56
"10_34_2013-06-28",41605.24
"10_34_2013-07-05",43176.32
"10_34_2013-07-12",40621.59
"10_34_2013-07-19",45964.48
"10_34_2013-07-26",44957.82
"10_35_2012-11-02",6653.73
"10_35_2012-11-09",9159.1
"10_35_2012-11-16",8935.38
"10_35_2012-11-23",9327.26
"10_35_2012-11-30",8111.08
"10_35_2012-12-07",10236.61
"10_35_2012-12-14",10251.81
"10_35_2012-12-21",11658.02
"10_35_2012-12-28",9732.83
"10_35_2013-01-04",7281.26
"10_35_2013-01-11",6855.74
"10_35_2013-01-18",6603.83
"10_35_2013-01-25",7622.41
"10_35_2013-02-01",8812.52
"10_35_2013-02-08",11538.07
"10_35_2013-02-15",12079.79
"10_35_2013-02-22",12188.51
"10_35_2013-03-01",9819.98
"10_35_2013-03-08",8794.42
"10_35_2013-03-15",10127.28
"10_35_2013-03-22",9492.17
"10_35_2013-03-29",9341.98
"10_35_2013-04-05",9209.47
"10_35_2013-04-12",9523.75
"10_35_2013-04-19",9860.64
"10_35_2013-04-26",11399.84
"10_35_2013-05-03",11132.93
"10_35_2013-05-10",12283
"10_35_2013-05-17",12168.55
"10_35_2013-05-24",12151.47
"10_35_2013-05-31",10374.12
"10_35_2013-06-07",9655.72
"10_35_2013-06-14",9793.66
"10_35_2013-06-21",9657.8
"10_35_2013-06-28",7970.63
"10_35_2013-07-05",8288.71
"10_35_2013-07-12",7551.79
"10_35_2013-07-19",8302.82
"10_35_2013-07-26",7567.47
"10_36_2012-11-02",1066.69
"10_36_2012-11-09",3044.73
"10_36_2012-11-16",2539.33
"10_36_2012-11-23",1777.01
"10_36_2012-11-30",1916.55
"10_36_2012-12-07",2617.93
"10_36_2012-12-14",2475.7
"10_36_2012-12-21",2691.74
"10_36_2012-12-28",1207.87
"10_36_2013-01-04",214.25
"10_36_2013-01-11",529.1
"10_36_2013-01-18",404.53
"10_36_2013-01-25",124.67
"10_36_2013-02-01",89.28
"10_36_2013-02-08",27.16
"10_36_2013-02-15",1256.08
"10_36_2013-02-22",1785.67
"10_36_2013-03-01",1337.55
"10_36_2013-03-08",1766.23
"10_36_2013-03-15",4084.36
"10_36_2013-03-22",3770
"10_36_2013-03-29",4571.8
"10_36_2013-04-05",4259.06
"10_36_2013-04-12",4492.12
"10_36_2013-04-19",3564.66
"10_36_2013-04-26",5270.79
"10_36_2013-05-03",4987.07
"10_36_2013-05-10",4592.97
"10_36_2013-05-17",5988.23
"10_36_2013-05-24",8247.51
"10_36_2013-05-31",8525.73
"10_36_2013-06-07",7120.87
"10_36_2013-06-14",6737.67
"10_36_2013-06-21",6832.13
"10_36_2013-06-28",7138.05
"10_36_2013-07-05",7435.01
"10_36_2013-07-12",5872.76
"10_36_2013-07-19",5214.82
"10_36_2013-07-26",4234.41
"10_37_2012-11-02",3800.3
"10_37_2012-11-09",3605.05
"10_37_2012-11-16",3640.39
"10_37_2012-11-23",3669.55
"10_37_2012-11-30",3587.8
"10_37_2012-12-07",3836.81
"10_37_2012-12-14",3987.23
"10_37_2012-12-21",3489.13
"10_37_2012-12-28",3433.38
"10_37_2013-01-04",3892.87
"10_37_2013-01-11",3784.15
"10_37_2013-01-18",3646.57
"10_37_2013-01-25",3163.24
"10_37_2013-02-01",3298.78
"10_37_2013-02-08",4182.6
"10_37_2013-02-15",4589.68
"10_37_2013-02-22",4844.32
"10_37_2013-03-01",4898.96
"10_37_2013-03-08",4348.3
"10_37_2013-03-15",4399.58
"10_37_2013-03-22",3604.31
"10_37_2013-03-29",4102.28
"10_37_2013-04-05",3488.77
"10_37_2013-04-12",3622.8
"10_37_2013-04-19",3405.45
"10_37_2013-04-26",4173.86
"10_37_2013-05-03",3888.73
"10_37_2013-05-10",3561.16
"10_37_2013-05-17",3662.56
"10_37_2013-05-24",4245.06
"10_37_2013-05-31",4150.64
"10_37_2013-06-07",3729.12
"10_37_2013-06-14",3523.47
"10_37_2013-06-21",3677.24
"10_37_2013-06-28",3604.19
"10_37_2013-07-05",3677.03
"10_37_2013-07-12",3310.37
"10_37_2013-07-19",3252.34
"10_37_2013-07-26",3384.04
"10_38_2012-11-02",82359.98
"10_38_2012-11-09",91133.41
"10_38_2012-11-16",83623.56
"10_38_2012-11-23",66530.83
"10_38_2012-11-30",102760.07
"10_38_2012-12-07",103148.94
"10_38_2012-12-14",88559.8
"10_38_2012-12-21",88566.68
"10_38_2012-12-28",85653.39
"10_38_2013-01-04",96829.31
"10_38_2013-01-11",101064.73
"10_38_2013-01-18",103695.06
"10_38_2013-01-25",107681.73
"10_38_2013-02-01",104035.94
"10_38_2013-02-08",101718.58
"10_38_2013-02-15",108435.81
"10_38_2013-02-22",107249.62
"10_38_2013-03-01",108238.48
"10_38_2013-03-08",102383.73
"10_38_2013-03-15",104154.92
"10_38_2013-03-22",112987.94
"10_38_2013-03-29",99908.5
"10_38_2013-04-05",111154.28
"10_38_2013-04-12",108147.84
"10_38_2013-04-19",108732.99
"10_38_2013-04-26",88534.19
"10_38_2013-05-03",100309.6
"10_38_2013-05-10",99505.62
"10_38_2013-05-17",85225.73
"10_38_2013-05-24",85682.35
"10_38_2013-05-31",89115.3
"10_38_2013-06-07",84940.26
"10_38_2013-06-14",78816.18
"10_38_2013-06-21",87152.69
"10_38_2013-06-28",76945.71
"10_38_2013-07-05",77762.33
"10_38_2013-07-12",81076.26
"10_38_2013-07-19",87639.83
"10_38_2013-07-26",84232.23
"10_40_2012-11-02",94625.3
"10_40_2012-11-09",98510.46
"10_40_2012-11-16",93518.5
"10_40_2012-11-23",82522.31
"10_40_2012-11-30",98168.53
"10_40_2012-12-07",99313.86
"10_40_2012-12-14",98780.52
"10_40_2012-12-21",101924.88
"10_40_2012-12-28",92410.34
"10_40_2013-01-04",96686.29
"10_40_2013-01-11",102418.33
"10_40_2013-01-18",102665.35
"10_40_2013-01-25",101659.49
"10_40_2013-02-01",106594.72
"10_40_2013-02-08",113177.01
"10_40_2013-02-15",111044.66
"10_40_2013-02-22",107841.89
"10_40_2013-03-01",111903.56
"10_40_2013-03-08",112609.77
"10_40_2013-03-15",109364.29
"10_40_2013-03-22",103814.47
"10_40_2013-03-29",100559.96
"10_40_2013-04-05",101074.56
"10_40_2013-04-12",102063.93
"10_40_2013-04-19",101358.47
"10_40_2013-04-26",94905.96
"10_40_2013-05-03",98907.54
"10_40_2013-05-10",100362.53
"10_40_2013-05-17",96419.99
"10_40_2013-05-24",97871.14
"10_40_2013-05-31",94203.06
"10_40_2013-06-07",96084.88
"10_40_2013-06-14",96505.75
"10_40_2013-06-21",92479.39
"10_40_2013-06-28",90807.04
"10_40_2013-07-05",94912.49
"10_40_2013-07-12",94267.25
"10_40_2013-07-19",93120.47
"10_40_2013-07-26",92685.81
"10_41_2012-11-02",14918.87
"10_41_2012-11-09",17754.16
"10_41_2012-11-16",14357.95
"10_41_2012-11-23",19896.6
"10_41_2012-11-30",18373.31
"10_41_2012-12-07",21303.77
"10_41_2012-12-14",24157.93
"10_41_2012-12-21",35332.87
"10_41_2012-12-28",18814.12
"10_41_2013-01-04",6090.74
"10_41_2013-01-11",4815.16
"10_41_2013-01-18",5279.32
"10_41_2013-01-25",5632.4
"10_41_2013-02-01",5865.42
"10_41_2013-02-08",8317.41
"10_41_2013-02-15",8500.75
"10_41_2013-02-22",8579.65
"10_41_2013-03-01",7973.73
"10_41_2013-03-08",8330.57
"10_41_2013-03-15",10290.02
"10_41_2013-03-22",9409.84
"10_41_2013-03-29",9494.71
"10_41_2013-04-05",8362.82
"10_41_2013-04-12",8642.31
"10_41_2013-04-19",5892.63
"10_41_2013-04-26",5758.21
"10_41_2013-05-03",6372.89
"10_41_2013-05-10",7292
"10_41_2013-05-17",7141.1
"10_41_2013-05-24",6717
"10_41_2013-05-31",6168.27
"10_41_2013-06-07",5712.95
"10_41_2013-06-14",7498.9
"10_41_2013-06-21",8729.46
"10_41_2013-06-28",8626.81
"10_41_2013-07-05",7479.77
"10_41_2013-07-12",8589.47
"10_41_2013-07-19",9610.58
"10_41_2013-07-26",9419.89
"10_4_2012-11-02",48811.37
"10_4_2012-11-09",51055.78
"10_4_2012-11-16",47066.16
"10_4_2012-11-23",45003.24
"10_4_2012-11-30",48060.07
"10_4_2012-12-07",49183.16
"10_4_2012-12-14",47260.28
"10_4_2012-12-21",48408.05
"10_4_2012-12-28",45475.71
"10_4_2013-01-04",50740.74
"10_4_2013-01-11",51436.87
"10_4_2013-01-18",48705.14
"10_4_2013-01-25",47006.62
"10_4_2013-02-01",48559.91
"10_4_2013-02-08",52084.67
"10_4_2013-02-15",50525.02
"10_4_2013-02-22",49983.79
"10_4_2013-03-01",51307.27
"10_4_2013-03-08",49522.83
"10_4_2013-03-15",47921.67
"10_4_2013-03-22",47416.83
"10_4_2013-03-29",45790.92
"10_4_2013-04-05",46490.01
"10_4_2013-04-12",47320.31
"10_4_2013-04-19",45687.5
"10_4_2013-04-26",43957.27
"10_4_2013-05-03",46417.67
"10_4_2013-05-10",45862.46
"10_4_2013-05-17",44949.63
"10_4_2013-05-24",47187.97
"10_4_2013-05-31",48183.07
"10_4_2013-06-07",47695.68
"10_4_2013-06-14",46398.24
"10_4_2013-06-21",45315.85
"10_4_2013-06-28",44378.62
"10_4_2013-07-05",49951.11
"10_4_2013-07-12",47134.18
"10_4_2013-07-19",48250.19
"10_4_2013-07-26",45524.14
"10_42_2012-11-02",11578.09
"10_42_2012-11-09",11507.19
"10_42_2012-11-16",11488.2
"10_42_2012-11-23",11569.77
"10_42_2012-11-30",11069.61
"10_42_2012-12-07",10704.72
"10_42_2012-12-14",10733.49
"10_42_2012-12-21",10663.06
"10_42_2012-12-28",10806.83
"10_42_2013-01-04",11663.51
"10_42_2013-01-11",12228.75
"10_42_2013-01-18",12359.52
"10_42_2013-01-25",11150.69
"10_42_2013-02-01",11662.23
"10_42_2013-02-08",12025.41
"10_42_2013-02-15",12546.57
"10_42_2013-02-22",13757.27
"10_42_2013-03-01",12763.59
"10_42_2013-03-08",14201.28
"10_42_2013-03-15",12861.51
"10_42_2013-03-22",11915.66
"10_42_2013-03-29",11831.46
"10_42_2013-04-05",11972.08
"10_42_2013-04-12",12100.8
"10_42_2013-04-19",11748.54
"10_42_2013-04-26",11825.4
"10_42_2013-05-03",12454.63
"10_42_2013-05-10",12108.02
"10_42_2013-05-17",11560.06
"10_42_2013-05-24",13204.67
"10_42_2013-05-31",12658.69
"10_42_2013-06-07",12202.52
"10_42_2013-06-14",12043.62
"10_42_2013-06-21",11834.98
"10_42_2013-06-28",11346.16
"10_42_2013-07-05",11511.56
"10_42_2013-07-12",11518.09
"10_42_2013-07-19",11368.54
"10_42_2013-07-26",9886.26
"10_44_2012-11-02",10056.26
"10_44_2012-11-09",10065.25
"10_44_2012-11-16",10608.74
"10_44_2012-11-23",12824.8
"10_44_2012-11-30",12156.77
"10_44_2012-12-07",12984.33
"10_44_2012-12-14",14588.82
"10_44_2012-12-21",15949.23
"10_44_2012-12-28",10740.71
"10_44_2013-01-04",7979.37
"10_44_2013-01-11",8430.12
"10_44_2013-01-18",7684.17
"10_44_2013-01-25",8254.06
"10_44_2013-02-01",9134.7
"10_44_2013-02-08",9774.58
"10_44_2013-02-15",9483.81
"10_44_2013-02-22",8253.88
"10_44_2013-03-01",8155.3
"10_44_2013-03-08",8461.84
"10_44_2013-03-15",7617.31
"10_44_2013-03-22",7718.22
"10_44_2013-03-29",8140.12
"10_44_2013-04-05",7714.37
"10_44_2013-04-12",7777.64
"10_44_2013-04-19",6645.76
"10_44_2013-04-26",7380.05
"10_44_2013-05-03",8042.03
"10_44_2013-05-10",8455.57
"10_44_2013-05-17",8750.86
"10_44_2013-05-24",8279.89
"10_44_2013-05-31",7607.62
"10_44_2013-06-07",7550.43
"10_44_2013-06-14",7519.12
"10_44_2013-06-21",8249.82
"10_44_2013-06-28",8227.6
"10_44_2013-07-05",7528.72
"10_44_2013-07-12",7549.21
"10_44_2013-07-19",7963.48
"10_44_2013-07-26",8823.65
"10_45_2012-11-23",6.39
"10_46_2012-11-02",48702.57
"10_46_2012-11-09",49282.56
"10_46_2012-11-16",47680.15
"10_46_2012-11-23",54550.35
"10_46_2012-11-30",55675.12
"10_46_2012-12-07",62684.31
"10_46_2012-12-14",70476.65
"10_46_2012-12-21",97454.03
"10_46_2012-12-28",74692.36
"10_46_2013-01-04",48380.88
"10_46_2013-01-11",44927.69
"10_46_2013-01-18",46506.59
"10_46_2013-01-25",45360.27
"10_46_2013-02-01",48957.73
"10_46_2013-02-08",56172.27
"10_46_2013-02-15",54828.61
"10_46_2013-02-22",54189.74
"10_46_2013-03-01",56063.35
"10_46_2013-03-08",56108.01
"10_46_2013-03-15",57348.57
"10_46_2013-03-22",54818.26
"10_46_2013-03-29",54582.78
"10_46_2013-04-05",59223.66
"10_46_2013-04-12",60408.72
"10_46_2013-04-19",56626.25
"10_46_2013-04-26",55293.65
"10_46_2013-05-03",60177.69
"10_46_2013-05-10",57316.77
"10_46_2013-05-17",56881.5
"10_46_2013-05-24",62161.18
"10_46_2013-05-31",61768.25
"10_46_2013-06-07",61871.48
"10_46_2013-06-14",62096.92
"10_46_2013-06-21",57411.89
"10_46_2013-06-28",56936.97
"10_46_2013-07-05",57532.99
"10_46_2013-07-12",55270.77
"10_46_2013-07-19",55506.58
"10_46_2013-07-26",54090.83
"10_47_2012-11-30",0
"10_47_2012-12-07",0
"10_47_2012-12-14",0
"10_47_2012-12-28",0
"10_47_2013-02-08",-348.16
"10_47_2013-04-05",0
"10_47_2013-04-12",0
"10_47_2013-04-19",0
"10_47_2013-07-05",0
"10_48_2012-11-02",4941.22
"10_48_2012-11-09",5466.43
"10_48_2012-11-16",7326.44
"10_48_2012-11-23",8322.86
"10_48_2012-11-30",6072.77
"10_48_2012-12-07",5192.11
"10_48_2012-12-14",6109.9
"10_48_2012-12-21",9858.75
"10_48_2012-12-28",8344.38
"10_48_2013-01-04",4155.84
"10_48_2013-01-11",4170.32
"10_48_2013-01-18",2605.56
"10_48_2013-01-25",2555.55
"10_48_2013-02-01",3506.95
"10_48_2013-02-08",3139.25
"10_48_2013-02-15",3745.17
"10_48_2013-02-22",2284.09
"10_48_2013-03-01",1692.04
"10_48_2013-03-08",3048.75
"10_48_2013-03-15",3543.52
"10_48_2013-03-22",4774.09
"10_48_2013-03-29",6023.77
"10_48_2013-04-05",2270.1
"10_48_2013-04-12",2333.81
"10_48_2013-04-19",2322.11
"10_48_2013-04-26",2225.2
"10_48_2013-05-03",4194.43
"10_48_2013-05-10",4008.1
"10_48_2013-05-17",1779.68
"10_48_2013-05-24",4477.6
"10_48_2013-05-31",1463.27
"10_48_2013-06-07",1156.24
"10_48_2013-06-14",1887.19
"10_48_2013-06-21",3059.07
"10_48_2013-06-28",2902.84
"10_48_2013-07-05",2568.63
"10_48_2013-07-12",3292.6
"10_48_2013-07-19",2744.24
"10_48_2013-07-26",3718.68
"10_49_2012-11-02",17284
"10_49_2012-11-09",18612.24
"10_49_2012-11-16",16564.84
"10_49_2012-11-23",12418.47
"10_49_2012-11-30",14562.03
"10_49_2012-12-07",13089.89
"10_49_2012-12-14",14783.77
"10_49_2012-12-21",18248.86
"10_49_2012-12-28",17249.58
"10_49_2013-01-04",17200.64
"10_49_2013-01-11",19383.29
"10_49_2013-01-18",19704.83
"10_49_2013-01-25",19887.11
"10_49_2013-02-01",18660.26
"10_49_2013-02-08",21578.2
"10_49_2013-02-15",23209.47
"10_49_2013-02-22",23756.26
"10_49_2013-03-01",21207.7
"10_49_2013-03-08",21992.72
"10_49_2013-03-15",25084.23
"10_49_2013-03-22",22907.78
"10_49_2013-03-29",20523.09
"10_49_2013-04-05",18309.06
"10_49_2013-04-12",18790.96
"10_49_2013-04-19",17814.93
"10_49_2013-04-26",20067.36
"10_49_2013-05-03",17411.26
"10_49_2013-05-10",18023.63
"10_49_2013-05-17",19766.87
"10_49_2013-05-24",20625.36
"10_49_2013-05-31",15631.42
"10_49_2013-06-07",18619.22
"10_49_2013-06-14",18079.48
"10_49_2013-06-21",18389.75
"10_49_2013-06-28",20360.37
"10_49_2013-07-05",18543.79
"10_49_2013-07-12",21484.58
"10_49_2013-07-19",19214.82
"10_49_2013-07-26",20425.23
"10_50_2012-11-02",3979.07
"10_50_2012-11-09",4141.05
"10_50_2012-11-16",3928.99
"10_50_2012-11-23",3026.2
"10_50_2012-11-30",3880.54
"10_50_2012-12-07",3547.21
"10_50_2012-12-14",3779.72
"10_50_2012-12-21",3470.15
"10_50_2012-12-28",3782.9
"10_50_2013-01-04",4212.36
"10_50_2013-01-11",4348.68
"10_50_2013-01-18",4080.23
"10_50_2013-01-25",4334.07
"10_50_2013-02-01",4385.96
"10_50_2013-02-08",4584.31
"10_50_2013-02-15",4477.65
"10_50_2013-02-22",4300.74
"10_50_2013-03-01",4739.62
"10_50_2013-03-08",4164.76
"10_50_2013-03-15",4166.76
"10_50_2013-03-22",4542.48
"10_50_2013-03-29",4369.4
"10_50_2013-04-05",4443.07
"10_50_2013-04-12",4530.43
"10_50_2013-04-19",4485.43
"10_50_2013-04-26",4271.72
"10_50_2013-05-03",3922.68
"10_50_2013-05-10",4936.29
"10_50_2013-05-17",4631.92
"10_50_2013-05-24",4415.41
"10_50_2013-05-31",3873.86
"10_50_2013-06-07",4443.34
"10_50_2013-06-14",4448.54
"10_50_2013-06-21",4785.3
"10_50_2013-06-28",4624.44
"10_50_2013-07-05",4285.79
"10_50_2013-07-12",4549.91
"10_50_2013-07-19",4532.65
"10_50_2013-07-26",4126.76
"10_5_2012-11-02",56170.61
"10_5_2012-11-09",65843.03
"10_5_2012-11-16",62841.02
"10_5_2012-11-23",184912.23
"10_5_2012-11-30",64320.21
"10_5_2012-12-07",84220.91
"10_5_2012-12-14",98526.46
"10_5_2012-12-21",142771.39
"10_5_2012-12-28",88903.67
"10_5_2013-01-04",45295.08
"10_5_2013-01-11",38536.98
"10_5_2013-01-18",40372.39
"10_5_2013-01-25",41149.83
"10_5_2013-02-01",50285.24
"10_5_2013-02-08",62573.48
"10_5_2013-02-15",77345.37
"10_5_2013-02-22",64898.85
"10_5_2013-03-01",54838.75
"10_5_2013-03-08",50284.78
"10_5_2013-03-15",51332.22
"10_5_2013-03-22",51650.02
"10_5_2013-03-29",47679.28
"10_5_2013-04-05",45465.02
"10_5_2013-04-12",46801.43
"10_5_2013-04-19",39752.51
"10_5_2013-04-26",32924.41
"10_5_2013-05-03",35410.56
"10_5_2013-05-10",40157.42
"10_5_2013-05-17",39475.05
"10_5_2013-05-24",37458.68
"10_5_2013-05-31",36151.4
"10_5_2013-06-07",47161.74
"10_5_2013-06-14",48051.84
"10_5_2013-06-21",44879.63
"10_5_2013-06-28",39269.79
"10_5_2013-07-05",37859.76
"10_5_2013-07-12",33837.69
"10_5_2013-07-19",35309.03
"10_5_2013-07-26",30853.96
"10_52_2012-11-02",4848.79
"10_52_2012-11-09",4975.91
"10_52_2012-11-16",4887.06
"10_52_2012-11-23",11402.29
"10_52_2012-11-30",5137.48
"10_52_2012-12-07",5181.32
"10_52_2012-12-14",5628.87
"10_52_2012-12-21",8235.03
"10_52_2012-12-28",5413.84
"10_52_2013-01-04",4160.96
"10_52_2013-01-11",4029.34
"10_52_2013-01-18",3405.78
"10_52_2013-01-25",3788.53
"10_52_2013-02-01",4481.94
"10_52_2013-02-08",4642.01
"10_52_2013-02-15",4892.83
"10_52_2013-02-22",5414.67
"10_52_2013-03-01",5023.28
"10_52_2013-03-08",6020.45
"10_52_2013-03-15",4675.11
"10_52_2013-03-22",4939.67
"10_52_2013-03-29",4727.52
"10_52_2013-04-05",4224.58
"10_52_2013-04-12",4407.34
"10_52_2013-04-19",3803.06
"10_52_2013-04-26",4003.02
"10_52_2013-05-03",4617.87
"10_52_2013-05-10",4926.81
"10_52_2013-05-17",3982.07
"10_52_2013-05-24",3709.06
"10_52_2013-05-31",3579.52
"10_52_2013-06-07",3836.02
"10_52_2013-06-14",4125.24
"10_52_2013-06-21",4456.05
"10_52_2013-06-28",4025.83
"10_52_2013-07-05",3153.96
"10_52_2013-07-12",3381.09
"10_52_2013-07-19",4260.48
"10_52_2013-07-26",4349.66
"10_54_2012-11-02",46.09
"10_54_2012-11-09",38.19
"10_54_2012-11-16",27.92
